Vernier Format 2
Bandlücke-Si_try.txt 20.10.2014 18:03:03 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

55	47,115950211	1,33455	0,119658	1210,28859913	1,02372277231
55,5	47,637574387	1,29182	0,0720391	1220,47164524	1,01518130703
56	47,833717904	1,27473	0,0573871	1224,27459591	1,01202786053
56,5	48,421079553	1,25885	0,0720391	1235,57673451	1,00277058106
57	48,681891641	1,21612	0,037851	1240,55377692	0,998747513448
57,5	49,204050268	1,20269	0,047619	1250,44070958	0,990850658102
58	49,464862356	1,17827	0,046398	1255,34027522	0,986983389646
58,5	49,987020983	1,14286	0,041514	1265,07117645	0,979391533899
59	50,247833071	1,1221	0,025641	1269,89235039	0,975673252636
59,5	50,769991698	1,10501	0,046398	1279,46540304	0,968373194817
60	51,096541259	1,06593	0,040293	1285,39827749	0,963903578915
60,5	51,618699886	1,03419	0,015873	1294,79821057	0,956905863699
61	51,879511974	1,02686	0,040293	1299,4531435	0,95347801204
61,5	52,401670601	1,01465	0,041514	1308,69153623	0,946747163635
62	52,662482689	0,978022	0,042735	1313,2653487	0,943449852863
62,5	53,184641316	0,962149	0,019536	1322,3404759	0,936975024646
63	53,445453404	0,946276	0,0500611	1326,83231379	0,93380300368
63,5	53,772002965	0,910867	0,018315	1332,41754379	0,929888686749
64	54,22895857	0,897436	0,03663	1340,16051168	0,924516122659
64,5	54,489770658	0,86569	0,035409	1344,54170999	0,921503580583
65	55,077132307	0,840049	0,025641	1354,30622546	0,914859561824
65,5	55,337944395	0,827839	0,040293	1358,5964917	0,911970557532
66	55,8601564671	0,759463	0,021978	1367,1019933	0,906296681647
66,5	56,1211823355	0,733822	0,032967	1371,31091252	0,903515015219
67	56,6432340723	0,702076	0,037851	1379,64327986	0,898058228591
67,5	57,100029342	0,661783	0,029304	1386,8401686	0,893397832033
68	57,4915681446	0,653236	0,025641	1392,93878739	0,889486322883
68,5	58,0136198814	0,638584	0,045177	1400,96904439	0,884387849227
69	58,2746457498	0,598291	0,01221	1404,9405989	0,881887818582
69,5	58,7966974866	0,604396	0,043956	1412,7961478	0,876984271176
70	59,1229798221	0,579976	0,029304	1417,6463459	0,873983842012
70,5	59,6450315589	0,556777	0,030525	1425,31097287	0,869283983345
71	59,9060574273	0,567766	0,042735	1429,09895265	0,866979853079
71,5	60,1670832957	0,525031	0,040293	1432,85727159	0,864705804667
72	60,6891350325	0,520147	0,042735	1440,28461557	0,860246639178
72,5	60,9501609009	0,518926	0,0622711	1443,95348645	0,858060880511
73	61,4722126377	0,493284	0,0695971	1451,20124527	0,853775452604
73,5	61,7332385061	0,472527	0,0598291	1454,77998278	0,85167517746
74	62,2552902429	0,467643	0,0964591	1461,84680262	0,847558032605
74,5	62,5163161113	0,435897	0,0805861	1465,33473828	0,845540590578
75	63,1036243152	0,422466	0,0818071	1473,07128706	0,841099823805
75,5	63,3646501836	0,424908	0,0952381	1476,46011936	0,839169296719
76	63,8867019204	0,398046	0,100122	1483,14578283	0,83538652393
76,5	64,1477277888	0,368742	0,0854701	1486,44247523	0,833533769819
77	64,6697795256	0,368742	0,0940171	1492,94323927	0,829904290672
77,5	64,930805394	0,346764	0,0940171	1496,14717598	0,828127085283
78	65,5181135979	0,333333	0,0781441	1503,24239792	0,824218370712
78,5	65,7791394663	0,328449	0,111111	1506,34517449	0,822520642004
