Time,CH A,
4.2021E-5,-1.212E-2,
4.2046E-5,7.88E-3,
4.2071E-5,-3.212E-2,
4.2096E-5,2.788E-2,
4.21211E-5,-1.212E-2,
4.21461E-5,7.88E-3,
4.21711E-5,-3.212E-2,
4.21961E-5,2.788E-2,
4.22211E-5,-3.212E-2,
4.22461E-5,2.788E-2,
4.22711E-5,-3.212E-2,
4.22961E-5,2.788E-2,
4.23212E-5,-1.212E-2,
4.23462E-5,2.788E-2,
4.23712E-5,-3.212E-2,
4.23962E-5,2.788E-2,
4.24212E-5,-3.212E-2,
4.24462E-5,2.788E-2,
4.24712E-5,-3.212E-2,
4.24962E-5,2.788E-2,
4.25213E-5,-3.212E-2,
4.25463E-5,2.788E-2,
4.25713E-5,-3.212E-2,
4.25963E-5,2.788E-2,
4.26213E-5,-3.212E-2,
4.26463E-5,2.788E-2,
4.26713E-5,-1.212E-2,
4.26963E-5,7.88E-3,
4.27214E-5,-3.212E-2,
4.27464E-5,2.788E-2,
4.27714E-5,-3.212E-2,
4.27964E-5,2.788E-2,
4.28214E-5,-3.212E-2,
4.28464E-5,2.788E-2,
4.28714E-5,-3.212E-2,
4.28964E-5,2.788E-2,
4.29215E-5,-3.212E-2,
4.29465E-5,2.788E-2,
4.29715E-5,-3.212E-2,
4.29965E-5,2.788E-2,
4.30215E-5,-1.212E-2,
4.30465E-5,2.788E-2,
4.30715E-5,-3.212E-2,
4.30965E-5,7.88E-3,
4.31216E-5,-1.212E-2,
4.31466E-5,2.788E-2,
4.31716E-5,-3.212E-2,
4.31966E-5,2.788E-2,
4.32216E-5,-1.212E-2,
4.32466E-5,2.788E-2,
4.32716E-5,-3.212E-2,
4.32966E-5,2.788E-2,
4.33217E-5,-3.212E-2,
4.33467E-5,2.788E-2,
4.33717E-5,-3.212E-2,
4.33967E-5,7.88E-3,
4.34217E-5,-3.212E-2,
4.34467E-5,7.88E-3,
4.34717E-5,-3.212E-2,
4.34967E-5,2.788E-2,
4.35218E-5,-1.212E-2,
4.35468E-5,2.788E-2,
4.35718E-5,-3.212E-2,
4.35968E-5,2.788E-2,
4.36218E-5,-3.212E-2,
4.36468E-5,2.788E-2,
4.36718E-5,-3.212E-2,
4.36968E-5,2.788E-2,
4.37219E-5,-3.212E-2,
4.37469E-5,7.88E-3,
4.37719E-5,-3.212E-2,
4.37969E-5,7.88E-3,
4.38219E-5,-3.212E-2,
4.38469E-5,2.788E-2,
4.38719E-5,-3.212E-2,
4.38969E-5,7.88E-3,
4.3922E-5,-3.212E-2,
4.3947E-5,7.88E-3,
4.3972E-5,-3.212E-2,
4.3997E-5,7.88E-3,
4.4022E-5,-3.212E-2,
4.4047E-5,2.788E-2,
4.4072E-5,-3.212E-2,
4.4097E-5,2.788E-2,
4.41221E-5,-3.212E-2,
4.41471E-5,7.88E-3,
4.41721E-5,-3.212E-2,
4.41971E-5,7.88E-3,
4.42221E-5,-3.212E-2,
4.42471E-5,7.88E-3,
4.42721E-5,-1.212E-2,
4.42971E-5,2.788E-2,
4.43222E-5,-3.212E-2,
4.43472E-5,2.788E-2,
4.43722E-5,-3.212E-2,
4.43972E-5,2.788E-2,
4.44222E-5,-3.212E-2,
4.44472E-5,2.788E-2,
4.44722E-5,-3.212E-2,
4.44972E-5,7.88E-3,
4.45223E-5,-1.212E-2,
4.45473E-5,2.788E-2,
4.45723E-5,-3.212E-2,
4.45973E-5,2.788E-2,
4.46223E-5,-1.212E-2,
4.46473E-5,2.788E-2,
4.46723E-5,-3.212E-2,
4.46973E-5,2.788E-2,
4.47224E-5,-3.212E-2,
4.47474E-5,7.88E-3,
4.47724E-5,-3.212E-2,
4.47974E-5,7.88E-3,
4.48224E-5,-3.212E-2,
4.48474E-5,7.88E-3,
4.48724E-5,-1.212E-2,
4.48974E-5,2.788E-2,
4.49225E-5,-1.212E-2,
4.49475E-5,2.788E-2,
4.49725E-5,-3.212E-2,
4.49975E-5,7.88E-3,
4.50225E-5,-3.212E-2,
4.50475E-5,2.788E-2,
4.50725E-5,-3.212E-2,
4.50975E-5,2.788E-2,
4.51226E-5,-1.212E-2,
4.51476E-5,2.788E-2,
4.51726E-5,-3.212E-2,
4.51976E-5,7.88E-3,
4.52226E-5,-1.212E-2,
4.52476E-5,2.788E-2,
4.52726E-5,-1.212E-2,
4.52976E-5,2.788E-2,
4.53227E-5,-3.212E-2,
4.53477E-5,2.788E-2,
4.53727E-5,-1.212E-2,
4.53977E-5,7.88E-3,
4.54227E-5,-3.212E-2,
4.54477E-5,2.788E-2,
4.54727E-5,-3.212E-2,
4.54977E-5,2.788E-2,
4.55228E-5,-3.212E-2,
4.55478E-5,7.88E-3,
4.55728E-5,-3.212E-2,
4.55978E-5,7.88E-3,
4.56228E-5,-3.212E-2,
4.56478E-5,2.788E-2,
4.56728E-5,-1.212E-2,
4.56978E-5,2.788E-2,
4.57229E-5,-3.212E-2,
4.57479E-5,2.788E-2,
4.57729E-5,-3.212E-2,
4.57979E-5,2.788E-2,
4.58229E-5,-1.212E-2,
4.58479E-5,2.788E-2,
4.58729E-5,-3.212E-2,
4.58979E-5,2.788E-2,
4.5923E-5,-3.212E-2,
4.5948E-5,7.88E-3,
4.5973E-5,-1.212E-2,
4.5998E-5,7.88E-3,
4.6023E-5,-3.212E-2,
4.6048E-5,2.788E-2,
4.6073E-5,-3.212E-2,
4.6098E-5,2.788E-2,
4.61231E-5,-3.212E-2,
4.61481E-5,2.788E-2,
4.61731E-5,-3.212E-2,
4.61981E-5,2.788E-2,
4.62231E-5,-3.212E-2,
4.62481E-5,7.88E-3,
4.62731E-5,-3.212E-2,
4.62981E-5,7.88E-3,
4.63232E-5,-3.212E-2,
4.63482E-5,2.788E-2,
4.63732E-5,-3.212E-2,
4.63982E-5,7.88E-3,
4.64232E-5,-1.212E-2,
4.64482E-5,2.788E-2,
4.64732E-5,-3.212E-2,
4.64982E-5,2.788E-2,
4.65233E-5,-1.212E-2,
4.65483E-5,2.788E-2,
4.65733E-5,-3.212E-2,
4.65983E-5,2.788E-2,
4.66233E-5,-3.212E-2,
4.66483E-5,7.88E-3,
4.66733E-5,-3.212E-2,
4.66983E-5,7.88E-3,
4.67234E-5,-3.212E-2,
4.67484E-5,2.788E-2,
4.67734E-5,-3.212E-2,
4.67984E-5,7.88E-3,
4.68234E-5,-3.212E-2,
4.68484E-5,2.788E-2,
4.68734E-5,-3.212E-2,
4.68984E-5,7.88E-3,
4.69235E-5,-3.212E-2,
4.69485E-5,7.88E-3,
4.69735E-5,-3.212E-2,
4.69985E-5,2.788E-2,
4.70235E-5,-3.212E-2,
4.70485E-5,2.788E-2,
4.70735E-5,-3.212E-2,
4.70985E-5,2.788E-2,
4.71236E-5,-3.212E-2,
4.71486E-5,2.788E-2,
4.71736E-5,-3.212E-2,
4.71986E-5,2.788E-2,
4.72236E-5,-3.212E-2,
4.72486E-5,2.788E-2,
4.72736E-5,-1.212E-2,
4.72986E-5,7.88E-3,
4.73237E-5,-3.212E-2,
4.73487E-5,2.788E-2,
4.73737E-5,-3.212E-2,
4.73987E-5,7.88E-3,
4.74237E-5,-3.212E-2,
4.74487E-5,2.788E-2,
4.74737E-5,-3.212E-2,
4.74987E-5,7.88E-3,
4.75238E-5,-3.212E-2,
4.75488E-5,7.88E-3,
4.75738E-5,-3.212E-2,
4.75988E-5,7.88E-3,
4.76238E-5,-3.212E-2,
4.76488E-5,7.88E-3,
4.76738E-5,-3.212E-2,
4.76988E-5,7.88E-3,
4.77239E-5,-3.212E-2,
4.77489E-5,2.788E-2,
4.77739E-5,-3.212E-2,
4.77989E-5,7.88E-3,
4.78239E-5,-3.212E-2,
4.78489E-5,7.88E-3,
4.78739E-5,-3.212E-2,
4.78989E-5,2.788E-2,
4.7924E-5,-3.212E-2,
4.7949E-5,2.788E-2,
4.7974E-5,-3.212E-2,
4.7999E-5,7.88E-3,
4.8024E-5,-3.212E-2,
4.8049E-5,2.788E-2,
4.8074E-5,-3.212E-2,
4.8099E-5,2.788E-2,
4.81241E-5,-3.212E-2,
4.81491E-5,7.88E-3,
4.81741E-5,-3.212E-2,
4.81991E-5,7.88E-3,
4.82241E-5,-3.212E-2,
4.82491E-5,7.88E-3,
4.82741E-5,-3.212E-2,
4.82991E-5,7.88E-3,
4.83242E-5,-3.212E-2,
4.83492E-5,7.88E-3,
4.83742E-5,-3.212E-2,
4.83992E-5,7.88E-3,
4.84242E-5,-3.212E-2,
4.84492E-5,2.788E-2,
4.84742E-5,-1.212E-2,
4.84992E-5,7.88E-3,
4.85243E-5,-3.212E-2,
4.85493E-5,2.788E-2,
4.85743E-5,-3.212E-2,
4.85993E-5,2.788E-2,
4.86243E-5,-3.212E-2,
4.86493E-5,2.788E-2,
4.86743E-5,-3.212E-2,
4.86993E-5,2.788E-2,
4.87244E-5,-3.212E-2,
4.87494E-5,7.88E-3,
4.87744E-5,-3.212E-2,
4.87994E-5,7.88E-3,
4.88244E-5,-3.212E-2,
4.88494E-5,7.88E-3,
4.88744E-5,-3.212E-2,
4.88994E-5,7.88E-3,
4.89245E-5,-1.212E-2,
4.89495E-5,2.788E-2,
4.89745E-5,-3.212E-2,
4.89995E-5,7.88E-3,
4.90245E-5,-3.212E-2,
4.90495E-5,7.88E-3,
4.90745E-5,-3.212E-2,
4.90995E-5,7.88E-3,
4.91246E-5,-3.212E-2,
4.91496E-5,7.88E-3,
4.91746E-5,-3.212E-2,
4.91996E-5,7.88E-3,
4.92246E-5,-3.212E-2,
4.92496E-5,2.788E-2,
4.92746E-5,-3.212E-2,
4.92996E-5,2.788E-2,
4.93247E-5,-3.212E-2,
4.93497E-5,2.788E-2,
4.93747E-5,-3.212E-2,
4.93997E-5,7.88E-3,
4.94247E-5,-5.212E-2,
4.94497E-5,7.88E-3,
4.94747E-5,-3.212E-2,
4.94997E-5,7.88E-3,
4.95248E-5,-3.212E-2,
4.95498E-5,7.88E-3,
4.95748E-5,-3.212E-2,
4.95998E-5,7.88E-3,
4.96248E-5,-3.212E-2,
4.96498E-5,7.88E-3,
4.96748E-5,-3.212E-2,
4.96998E-5,2.788E-2,
4.97249E-5,-3.212E-2,
4.97499E-5,7.88E-3,
4.97749E-5,-3.212E-2,
4.97999E-5,7.88E-3,
4.98249E-5,-3.212E-2,
4.98499E-5,7.88E-3,
4.98749E-5,-3.212E-2,
4.98999E-5,7.88E-3,
4.9925E-5,-3.212E-2,
4.995E-5,7.88E-3,
4.9975E-5,-3.212E-2,
5.E-5,7.88E-3,
