[s],CH1[V]
3.91560E-01,-5.029E+00
3.91580E-01,-4.829E+00
3.91600E-01,-4.829E+00
3.91620E-01,-5.029E+00
3.91640E-01,-5.029E+00
3.91660E-01,-5.029E+00
3.91680E-01,-5.029E+00
3.91700E-01,-5.029E+00
3.91720E-01,-5.029E+00
3.91740E-01,-5.029E+00
3.91760E-01,-5.029E+00
3.91780E-01,-4.829E+00
3.91800E-01,-4.829E+00
3.91820E-01,-5.029E+00
3.91840E-01,-4.829E+00
3.91860E-01,-5.029E+00
3.91880E-01,-4.829E+00
3.91900E-01,-5.029E+00
3.91920E-01,-4.829E+00
3.91940E-01,-4.829E+00
3.91960E-01,-5.029E+00
3.91980E-01,-4.829E+00
3.92000E-01,-5.229E+00
3.92020E-01,-5.029E+00
3.92040E-01,-5.029E+00
3.92060E-01,-4.829E+00
3.92080E-01,-5.029E+00
3.92100E-01,-4.829E+00
3.92120E-01,-5.029E+00
3.92140E-01,-5.029E+00
3.92160E-01,-5.029E+00
3.92180E-01,-4.829E+00
3.92200E-01,-5.029E+00
3.92220E-01,-5.029E+00
3.92240E-01,-5.029E+00
3.92260E-01,-5.029E+00
3.92280E-01,-5.029E+00
3.92300E-01,-5.029E+00
3.92320E-01,-5.029E+00
3.92340E-01,-4.829E+00
3.92360E-01,-5.029E+00
3.92380E-01,-5.029E+00
3.92400E-01,-5.029E+00
3.92420E-01,-5.029E+00
3.92440E-01,-5.029E+00
3.92460E-01,-5.029E+00
3.92480E-01,-4.829E+00
3.92500E-01,-5.029E+00
3.92520E-01,-5.029E+00
3.92540E-01,-5.029E+00
3.92560E-01,-4.829E+00
3.92580E-01,-4.829E+00
3.92600E-01,-5.029E+00
3.92620E-01,-5.029E+00
3.92640E-01,-5.029E+00
3.92660E-01,-5.029E+00
3.92680E-01,-4.829E+00
3.92700E-01,-4.829E+00
3.92720E-01,-4.829E+00
3.92740E-01,-5.029E+00
3.92760E-01,-5.029E+00
3.92780E-01,-5.029E+00
3.92800E-01,-5.029E+00
3.92820E-01,-4.829E+00
3.92840E-01,-5.029E+00
3.92860E-01,-5.029E+00
3.92880E-01,-5.029E+00
3.92900E-01,-5.029E+00
3.92920E-01,-5.029E+00
3.92940E-01,-5.029E+00
3.92960E-01,-5.029E+00
3.92980E-01,-5.029E+00
3.93000E-01,-5.029E+00
3.93020E-01,-5.029E+00
3.93040E-01,-4.829E+00
3.93060E-01,-5.029E+00
3.93080E-01,-5.029E+00
3.93100E-01,-4.829E+00
3.93120E-01,-5.029E+00
3.93140E-01,-5.029E+00
3.93160E-01,-5.029E+00
3.93180E-01,-4.829E+00
3.93200E-01,-4.829E+00
3.93220E-01,-4.829E+00
3.93240E-01,-5.029E+00
3.93260E-01,-5.029E+00
3.93280E-01,-5.029E+00
3.93300E-01,-5.029E+00
3.93320E-01,-5.029E+00
3.93340E-01,-5.029E+00
3.93360E-01,-5.029E+00
3.93380E-01,-5.029E+00
3.93400E-01,-5.029E+00
3.93420E-01,-4.829E+00
3.93440E-01,-5.029E+00
3.93460E-01,-5.029E+00
3.93480E-01,-5.229E+00
3.93500E-01,-4.829E+00
3.93520E-01,-5.029E+00
3.93540E-01,-5.029E+00
3.93560E-01,-5.029E+00
3.93580E-01,-5.029E+00
3.93600E-01,-4.829E+00
3.93620E-01,-5.029E+00
3.93640E-01,-5.029E+00
3.93660E-01,-5.029E+00
3.93680E-01,-5.029E+00
3.93700E-01,-5.029E+00
3.93720E-01,-5.029E+00
3.93740E-01,-5.029E+00
3.93760E-01,-5.029E+00
3.93780E-01,-5.229E+00
3.93800E-01,-4.829E+00
3.93820E-01,-5.029E+00
3.93840E-01,-5.029E+00
3.93860E-01,-4.829E+00
3.93880E-01,-5.029E+00
3.93900E-01,-5.029E+00
3.93920E-01,-5.029E+00
3.93940E-01,-4.829E+00
3.93960E-01,-5.029E+00
3.93980E-01,-5.229E+00
3.94000E-01,-4.829E+00
3.94020E-01,-5.029E+00
3.94040E-01,-4.829E+00
3.94060E-01,-5.029E+00
3.94080E-01,-5.029E+00
3.94100E-01,-5.029E+00
3.94120E-01,-5.029E+00
3.94140E-01,-5.029E+00
3.94160E-01,-5.029E+00
3.94180E-01,-5.029E+00
3.94200E-01,-4.829E+00
3.94220E-01,-5.029E+00
3.94240E-01,-5.029E+00
3.94260E-01,-5.029E+00
3.94280E-01,-5.029E+00
3.94300E-01,-5.029E+00
3.94320E-01,-5.029E+00
3.94340E-01,-5.029E+00
3.94360E-01,-5.029E+00
3.94380E-01,-5.029E+00
3.94400E-01,-5.029E+00
3.94420E-01,-4.829E+00
3.94440E-01,-5.029E+00
3.94460E-01,-4.829E+00
3.94480E-01,-5.029E+00
3.94500E-01,-4.829E+00
3.94520E-01,-5.029E+00
3.94540E-01,-4.829E+00
3.94560E-01,-5.029E+00
3.94580E-01,-5.029E+00
3.94600E-01,-5.029E+00
3.94620E-01,-4.829E+00
3.94640E-01,-4.829E+00
3.94660E-01,-5.029E+00
3.94680E-01,-5.029E+00
3.94700E-01,-5.029E+00
3.94720E-01,-5.029E+00
3.94740E-01,-5.029E+00
3.94760E-01,-5.029E+00
3.94780E-01,-4.829E+00
3.94800E-01,-5.029E+00
3.94820E-01,-4.829E+00
3.94840E-01,-4.829E+00
3.94860E-01,-4.829E+00
3.94880E-01,-5.029E+00
3.94900E-01,-4.829E+00
3.94920E-01,-5.029E+00
3.94940E-01,-4.829E+00
3.94960E-01,-5.029E+00
3.94980E-01,-4.829E+00
3.95000E-01,-4.829E+00
3.95020E-01,-5.029E+00
3.95040E-01,-5.029E+00
3.95060E-01,-5.029E+00
3.95080E-01,-5.029E+00
3.95100E-01,-5.029E+00
3.95120E-01,-4.829E+00
3.95140E-01,-5.029E+00
3.95160E-01,-5.029E+00
3.95180E-01,-5.029E+00
3.95200E-01,-5.029E+00
3.95220E-01,-5.029E+00
3.95240E-01,-5.029E+00
3.95260E-01,-5.029E+00
3.95280E-01,-4.829E+00
3.95300E-01,-4.829E+00
3.95320E-01,-5.029E+00
3.95340E-01,-4.829E+00
3.95360E-01,-5.229E+00
3.95380E-01,-5.029E+00
3.95400E-01,-5.029E+00
3.95420E-01,-5.029E+00
3.95440E-01,-5.029E+00
3.95460E-01,-4.829E+00
3.95480E-01,-5.029E+00
3.95500E-01,-5.029E+00
3.95520E-01,-5.029E+00
3.95540E-01,-5.029E+00
3.95560E-01,-5.029E+00
3.95580E-01,-5.029E+00
3.95600E-01,-4.829E+00
3.95620E-01,-4.829E+00
3.95640E-01,-4.829E+00
3.95660E-01,-4.829E+00
3.95680E-01,-5.029E+00
3.95700E-01,-4.829E+00
3.95720E-01,-5.029E+00
3.95740E-01,-4.829E+00
3.95760E-01,-5.029E+00
3.95780E-01,-5.029E+00
3.95800E-01,-5.029E+00
3.95820E-01,-5.029E+00
3.95840E-01,-5.029E+00
3.95860E-01,-5.029E+00
3.95880E-01,-5.029E+00
3.95900E-01,-4.829E+00
3.95920E-01,-5.029E+00
3.95940E-01,-5.229E+00
3.95960E-01,-4.829E+00
3.95980E-01,-5.029E+00
3.96000E-01,-4.829E+00
3.96020E-01,-5.029E+00
3.96040E-01,-5.029E+00
3.96060E-01,-4.829E+00
3.96080E-01,-5.029E+00
3.96100E-01,-4.829E+00
3.96120E-01,-4.829E+00
3.96140E-01,-4.829E+00
3.96160E-01,-5.029E+00
3.96180E-01,-4.829E+00
3.96200E-01,-5.029E+00
3.96220E-01,-5.029E+00
3.96240E-01,-4.829E+00
3.96260E-01,-5.029E+00
3.96280E-01,-5.029E+00
3.96300E-01,-5.029E+00
3.96320E-01,-5.029E+00
3.96340E-01,-4.829E+00
3.96360E-01,-5.029E+00
3.96380E-01,-5.029E+00
3.96400E-01,-5.029E+00
3.96420E-01,-5.029E+00
3.96440E-01,-5.029E+00
3.96460E-01,-4.829E+00
3.96480E-01,-4.829E+00
3.96500E-01,-5.029E+00
3.96520E-01,-4.829E+00
3.96540E-01,-5.029E+00
3.96560E-01,-4.829E+00
3.96580E-01,-4.829E+00
3.96600E-01,-5.029E+00
3.96620E-01,-4.829E+00
3.96640E-01,-4.829E+00
3.96660E-01,-4.829E+00
3.96680E-01,-4.829E+00
3.96700E-01,-4.829E+00
3.96720E-01,-5.029E+00
3.96740E-01,-4.829E+00
3.96760E-01,-5.029E+00
3.96780E-01,-5.029E+00
3.96800E-01,-5.029E+00
3.96820E-01,-4.829E+00
3.96840E-01,-4.829E+00
3.96860E-01,-5.029E+00
3.96880E-01,-5.029E+00
3.96900E-01,-5.029E+00
3.96920E-01,-4.829E+00
3.96940E-01,-5.029E+00
3.96960E-01,-4.829E+00
3.96980E-01,-5.029E+00
3.97000E-01,-4.829E+00
3.97020E-01,-5.029E+00
3.97040E-01,-4.829E+00
3.97060E-01,-4.829E+00
3.97080E-01,-5.029E+00
3.97100E-01,-4.829E+00
3.97120E-01,-4.829E+00
3.97140E-01,-4.829E+00
3.97160E-01,-5.029E+00
3.97180E-01,-4.829E+00
3.97200E-01,-5.029E+00
3.97220E-01,-5.029E+00
3.97240E-01,-5.029E+00
3.97260E-01,-4.829E+00
3.97280E-01,-4.829E+00
3.97300E-01,-5.029E+00
3.97320E-01,-5.029E+00
3.97340E-01,-4.829E+00
3.97360E-01,-5.029E+00
3.97380E-01,-5.029E+00
3.97400E-01,-4.829E+00
3.97420E-01,-5.229E+00
3.97440E-01,-5.029E+00
3.97460E-01,-4.829E+00
3.97480E-01,-4.829E+00
3.97500E-01,-4.829E+00
3.97520E-01,-4.829E+00
3.97540E-01,-5.029E+00
3.97560E-01,-5.029E+00
3.97580E-01,-4.829E+00
3.97600E-01,-5.029E+00
3.97620E-01,-5.029E+00
3.97640E-01,-5.029E+00
3.97660E-01,-5.029E+00
3.97680E-01,-4.829E+00
3.97700E-01,-4.829E+00
3.97720E-01,-5.029E+00
3.97740E-01,-4.829E+00
3.97760E-01,-5.029E+00
3.97780E-01,-5.029E+00
3.97800E-01,-5.029E+00
3.97820E-01,-5.029E+00
3.97840E-01,-5.029E+00
3.97860E-01,-4.829E+00
3.97880E-01,-5.029E+00
3.97900E-01,-5.029E+00
3.97920E-01,-5.029E+00
3.97940E-01,-5.029E+00
3.97960E-01,-5.029E+00
3.97980E-01,-5.229E+00
3.98000E-01,-5.029E+00
3.98020E-01,-5.029E+00
3.98040E-01,-4.829E+00
3.98060E-01,-5.029E+00
3.98080E-01,-4.829E+00
3.98100E-01,-4.829E+00
3.98120E-01,-5.029E+00
3.98140E-01,-4.829E+00
3.98160E-01,-5.029E+00
3.98180E-01,-5.029E+00
3.98200E-01,-5.029E+00
3.98220E-01,-5.029E+00
3.98240E-01,-5.029E+00
3.98260E-01,-5.229E+00
3.98280E-01,-5.029E+00
3.98300E-01,-4.829E+00
3.98320E-01,-4.829E+00
3.98340E-01,-5.029E+00
3.98360E-01,-4.829E+00
3.98380E-01,-5.029E+00
3.98400E-01,-4.829E+00
3.98420E-01,-5.029E+00
3.98440E-01,-4.829E+00
3.98460E-01,-5.029E+00
3.98480E-01,-5.029E+00
3.98500E-01,-5.029E+00
3.98520E-01,-5.029E+00
3.98540E-01,-5.029E+00
3.98560E-01,-4.829E+00
3.98580E-01,-5.029E+00
3.98600E-01,-5.029E+00
3.98620E-01,-4.829E+00
3.98640E-01,-5.029E+00
3.98660E-01,-5.029E+00
3.98680E-01,-5.029E+00
3.98700E-01,-4.829E+00
3.98720E-01,-4.829E+00
3.98740E-01,-4.829E+00
3.98760E-01,-5.029E+00
3.98780E-01,-4.829E+00
3.98800E-01,-4.829E+00
3.98820E-01,-4.829E+00
3.98840E-01,-5.029E+00
3.98860E-01,-5.029E+00
3.98880E-01,-4.829E+00
3.98900E-01,-5.029E+00
3.98920E-01,-5.029E+00
3.98940E-01,-5.029E+00
3.98960E-01,-5.229E+00
3.98980E-01,-4.829E+00
3.99000E-01,-5.029E+00
3.99020E-01,-5.029E+00
3.99040E-01,-5.029E+00
3.99060E-01,-5.029E+00
3.99080E-01,-5.029E+00
3.99100E-01,-5.029E+00
3.99120E-01,-5.029E+00
3.99140E-01,-5.029E+00
3.99160E-01,-4.829E+00
3.99180E-01,-4.629E+00
3.99200E-01,-4.829E+00
3.99220E-01,-5.029E+00
3.99240E-01,-4.829E+00
3.99260E-01,-4.829E+00
3.99280E-01,-5.029E+00
3.99300E-01,-4.829E+00
3.99320E-01,-5.029E+00
3.99340E-01,-5.029E+00
3.99360E-01,-4.829E+00
3.99380E-01,-5.029E+00
3.99400E-01,-4.829E+00
3.99420E-01,-4.829E+00
3.99440E-01,-5.029E+00
3.99460E-01,-5.029E+00
3.99480E-01,-5.029E+00
3.99500E-01,-5.029E+00
3.99520E-01,-5.029E+00
3.99540E-01,-5.029E+00
3.99560E-01,-5.029E+00
3.99580E-01,-5.029E+00
3.99600E-01,-4.829E+00
3.99620E-01,-5.029E+00
3.99640E-01,-4.829E+00
3.99660E-01,-5.029E+00
3.99680E-01,-5.229E+00
3.99700E-01,-5.029E+00
3.99720E-01,-4.829E+00
3.99740E-01,-5.029E+00
3.99760E-01,-4.829E+00
3.99780E-01,-4.829E+00
3.99800E-01,-5.029E+00
3.99820E-01,-4.829E+00
3.99840E-01,-5.029E+00
3.99860E-01,-5.029E+00
3.99880E-01,-5.029E+00
3.99900E-01,-4.829E+00
3.99920E-01,-5.029E+00
3.99940E-01,-5.029E+00
3.99960E-01,-5.029E+00
3.99980E-01,-5.229E+00
4.00000E-01,-5.029E+00
4.00020E-01,-5.029E+00
4.00040E-01,-5.029E+00
4.00060E-01,-4.829E+00
4.00080E-01,-5.229E+00
4.00100E-01,-5.029E+00
4.00120E-01,-5.029E+00
4.00140E-01,-4.829E+00
4.00160E-01,-5.029E+00
4.00180E-01,-5.029E+00
4.00200E-01,-5.029E+00
4.00220E-01,-4.829E+00
4.00240E-01,-5.029E+00
4.00260E-01,-5.029E+00
4.00280E-01,-5.029E+00
4.00300E-01,-4.829E+00
4.00320E-01,-4.829E+00
4.00340E-01,-5.029E+00
4.00360E-01,-5.029E+00
4.00380E-01,-5.029E+00
4.00400E-01,-5.229E+00
4.00420E-01,-4.829E+00
4.00440E-01,-4.829E+00
4.00460E-01,-5.029E+00
4.00480E-01,-5.029E+00
4.00500E-01,-4.829E+00
4.00520E-01,-5.029E+00
4.00540E-01,-5.029E+00
4.00560E-01,-4.829E+00
4.00580E-01,-4.829E+00
4.00600E-01,-4.829E+00
4.00620E-01,-5.029E+00
4.00640E-01,-4.829E+00
4.00660E-01,-5.229E+00
4.00680E-01,-5.029E+00
4.00700E-01,-4.829E+00
4.00720E-01,-5.029E+00
4.00740E-01,-5.029E+00
4.00760E-01,-5.029E+00
4.00780E-01,-5.029E+00
4.00800E-01,-4.829E+00
4.00820E-01,-5.029E+00
4.00840E-01,-5.029E+00
4.00860E-01,-5.029E+00
4.00880E-01,-5.029E+00
4.00900E-01,-5.029E+00
4.00920E-01,-5.029E+00
4.00940E-01,-5.029E+00
4.00960E-01,-5.029E+00
4.00980E-01,-5.029E+00
4.01000E-01,-5.029E+00
4.01020E-01,-5.029E+00
4.01040E-01,-5.029E+00
4.01060E-01,-5.029E+00
4.01080E-01,-5.029E+00
4.01100E-01,-5.029E+00
4.01120E-01,-5.229E+00
4.01140E-01,-5.029E+00
4.01160E-01,-5.029E+00
4.01180E-01,-4.829E+00
4.01200E-01,-4.829E+00
4.01220E-01,-4.829E+00
4.01240E-01,-5.029E+00
4.01260E-01,-5.029E+00
4.01280E-01,-4.829E+00
4.01300E-01,-5.029E+00
4.01320E-01,-5.229E+00
4.01340E-01,-5.029E+00
4.01360E-01,-5.029E+00
4.01380E-01,-5.029E+00
4.01400E-01,-4.829E+00
4.01420E-01,-4.829E+00
4.01440E-01,-5.029E+00
4.01460E-01,-5.029E+00
4.01480E-01,-4.829E+00
4.01500E-01,-4.829E+00
4.01520E-01,-5.029E+00
4.01540E-01,-5.029E+00
4.01560E-01,-5.029E+00
4.01580E-01,-4.829E+00
4.01600E-01,-5.029E+00
4.01620E-01,-5.029E+00
4.01640E-01,-4.829E+00
4.01660E-01,-4.829E+00
4.01680E-01,-5.029E+00
4.01700E-01,-5.029E+00
4.01720E-01,-5.029E+00
4.01740E-01,-5.029E+00
4.01760E-01,-5.029E+00
4.01780E-01,-5.029E+00
4.01800E-01,-5.029E+00
4.01820E-01,-5.029E+00
4.01840E-01,-4.829E+00
4.01860E-01,-5.029E+00
4.01880E-01,-5.029E+00
4.01900E-01,-5.029E+00
4.01920E-01,-5.029E+00
4.01940E-01,-4.829E+00
4.01960E-01,-5.029E+00
4.01980E-01,-4.829E+00
4.02000E-01,-5.029E+00
4.02020E-01,-5.029E+00
4.02040E-01,-4.829E+00
4.02060E-01,-4.829E+00
4.02080E-01,-5.029E+00
4.02100E-01,-5.029E+00
4.02120E-01,-5.029E+00
4.02140E-01,-5.029E+00
4.02160E-01,-5.029E+00
4.02180E-01,-5.029E+00
4.02200E-01,-5.029E+00
4.02220E-01,-4.829E+00
4.02240E-01,-5.029E+00
4.02260E-01,-4.829E+00
4.02280E-01,-4.829E+00
4.02300E-01,-5.029E+00
4.02320E-01,-5.029E+00
4.02340E-01,-5.229E+00
4.02360E-01,-4.829E+00
4.02380E-01,-4.829E+00
4.02400E-01,-5.029E+00
4.02420E-01,-4.829E+00
4.02440E-01,-4.829E+00
4.02460E-01,-5.029E+00
4.02480E-01,-4.829E+00
4.02500E-01,-5.029E+00
4.02520E-01,-5.029E+00
4.02540E-01,-5.029E+00
4.02560E-01,-5.029E+00
4.02580E-01,-5.029E+00
4.02600E-01,-5.029E+00
4.02620E-01,-5.029E+00
4.02640E-01,-5.029E+00
4.02660E-01,-5.029E+00
4.02680E-01,-4.829E+00
4.02700E-01,-5.029E+00
4.02720E-01,-4.829E+00
4.02740E-01,-5.029E+00
4.02760E-01,-4.829E+00
4.02780E-01,-5.029E+00
4.02800E-01,-4.829E+00
4.02820E-01,-5.029E+00
4.02840E-01,-5.029E+00
4.02860E-01,-5.029E+00
4.02880E-01,-5.029E+00
4.02900E-01,-5.029E+00
4.02920E-01,-5.029E+00
4.02940E-01,-4.829E+00
4.02960E-01,-5.029E+00
4.02980E-01,-5.029E+00
4.03000E-01,-5.029E+00
4.03020E-01,-5.029E+00
4.03040E-01,-4.829E+00
4.03060E-01,-5.029E+00
4.03080E-01,-4.829E+00
4.03100E-01,-5.029E+00
4.03120E-01,-4.829E+00
4.03140E-01,-5.029E+00
4.03160E-01,-4.829E+00
4.03180E-01,-5.029E+00
4.03200E-01,-5.029E+00
4.03220E-01,-4.829E+00
4.03240E-01,-5.029E+00
4.03260E-01,-4.829E+00
4.03280E-01,-5.029E+00
4.03300E-01,-5.029E+00
4.03320E-01,-5.029E+00
4.03340E-01,-5.029E+00
4.03360E-01,-5.029E+00
4.03380E-01,-5.029E+00
4.03400E-01,-5.029E+00
4.03420E-01,-5.029E+00
4.03440E-01,-5.029E+00
4.03460E-01,-5.029E+00
4.03480E-01,-5.029E+00
4.03500E-01,-4.829E+00
4.03520E-01,-5.029E+00
4.03540E-01,-5.029E+00
4.03560E-01,-5.029E+00
4.03580E-01,-5.029E+00
4.03600E-01,-4.829E+00
4.03620E-01,-5.029E+00
4.03640E-01,-5.029E+00
4.03660E-01,-5.029E+00
4.03680E-01,-4.829E+00
4.03700E-01,-4.829E+00
4.03720E-01,-4.829E+00
4.03740E-01,-5.029E+00
4.03760E-01,-5.029E+00
4.03780E-01,-5.029E+00
4.03800E-01,-5.029E+00
4.03820E-01,-5.029E+00
4.03840E-01,-5.029E+00
4.03860E-01,-5.029E+00
4.03880E-01,-5.029E+00
4.03900E-01,-5.029E+00
4.03920E-01,-5.029E+00
4.03940E-01,-5.029E+00
4.03960E-01,-4.829E+00
4.03980E-01,-5.029E+00
4.04000E-01,-5.029E+00
4.04020E-01,-5.029E+00
4.04040E-01,-5.029E+00
4.04060E-01,-4.829E+00
4.04080E-01,-5.029E+00
4.04100E-01,-5.029E+00
4.04120E-01,-5.029E+00
4.04140E-01,-5.029E+00
4.04160E-01,-4.829E+00
4.04180E-01,-4.829E+00
4.04200E-01,-5.029E+00
4.04220E-01,-4.829E+00
4.04240E-01,-5.029E+00
4.04260E-01,-4.829E+00
4.04280E-01,-5.029E+00
4.04300E-01,-5.029E+00
4.04320E-01,-4.829E+00
4.04340E-01,-5.029E+00
4.04360E-01,-5.029E+00
4.04380E-01,-5.029E+00
4.04400E-01,-5.029E+00
4.04420E-01,-5.229E+00
4.04440E-01,-4.829E+00
4.04460E-01,-4.829E+00
4.04480E-01,2.571E+00
4.04500E-01,3.971E+00
4.04520E-01,3.771E+00
4.04540E-01,3.771E+00
4.04560E-01,3.771E+00
4.04580E-01,3.771E+00
4.04600E-01,3.771E+00
4.04620E-01,3.771E+00
4.04640E-01,3.771E+00
4.04660E-01,3.771E+00
4.04680E-01,3.771E+00
4.04700E-01,3.771E+00
4.04720E-01,3.971E+00
4.04740E-01,3.771E+00
4.04760E-01,3.771E+00
4.04780E-01,3.771E+00
4.04800E-01,3.771E+00
4.04820E-01,3.971E+00
4.04840E-01,3.571E+00
4.04860E-01,3.771E+00
4.04880E-01,3.771E+00
4.04900E-01,3.971E+00
4.04920E-01,3.971E+00
4.04940E-01,4.171E+00
4.04960E-01,3.771E+00
4.04980E-01,3.771E+00
4.05000E-01,3.971E+00
4.05020E-01,3.971E+00
4.05040E-01,3.771E+00
4.05060E-01,3.771E+00
4.05080E-01,3.971E+00
4.05100E-01,3.971E+00
4.05120E-01,3.971E+00
4.05140E-01,3.771E+00
4.05160E-01,3.771E+00
4.05180E-01,3.771E+00
4.05200E-01,3.971E+00
4.05220E-01,3.771E+00
4.05240E-01,3.771E+00
4.05260E-01,3.771E+00
4.05280E-01,3.771E+00
4.05300E-01,3.771E+00
4.05320E-01,3.771E+00
4.05340E-01,3.771E+00
4.05360E-01,3.771E+00
4.05380E-01,3.971E+00
4.05400E-01,3.771E+00
4.05420E-01,3.971E+00
4.05440E-01,3.771E+00
4.05460E-01,3.771E+00
4.05480E-01,3.771E+00
4.05500E-01,3.971E+00
4.05520E-01,3.971E+00
4.05540E-01,3.971E+00
4.05560E-01,3.971E+00
4.05580E-01,3.771E+00
4.05600E-01,3.771E+00
4.05620E-01,3.771E+00
4.05640E-01,3.771E+00
4.05660E-01,3.771E+00
4.05680E-01,3.771E+00
4.05700E-01,3.771E+00
4.05720E-01,3.971E+00
4.05740E-01,3.771E+00
4.05760E-01,3.771E+00
4.05780E-01,3.771E+00
4.05800E-01,3.771E+00
4.05820E-01,3.971E+00
4.05840E-01,3.771E+00
4.05860E-01,3.771E+00
4.05880E-01,3.771E+00
4.05900E-01,3.971E+00
4.05920E-01,3.771E+00
4.05940E-01,3.771E+00
4.05960E-01,3.771E+00
4.05980E-01,3.771E+00
4.06000E-01,3.771E+00
4.06020E-01,3.971E+00
4.06040E-01,3.771E+00
4.06060E-01,3.771E+00
4.06080E-01,3.771E+00
4.06100E-01,3.771E+00
4.06120E-01,3.771E+00
4.06140E-01,4.171E+00
4.06160E-01,3.771E+00
4.06180E-01,3.771E+00
4.06200E-01,3.771E+00
4.06220E-01,3.771E+00
4.06240E-01,3.771E+00
4.06260E-01,3.971E+00
4.06280E-01,3.971E+00
4.06300E-01,3.771E+00
4.06320E-01,3.971E+00
4.06340E-01,3.971E+00
4.06360E-01,3.771E+00
4.06380E-01,3.771E+00
4.06400E-01,3.771E+00
4.06420E-01,3.771E+00
4.06440E-01,3.571E+00
4.06460E-01,3.971E+00
4.06480E-01,3.771E+00
4.06500E-01,3.771E+00
4.06520E-01,3.771E+00
4.06540E-01,3.771E+00
4.06560E-01,3.971E+00
4.06580E-01,3.971E+00
4.06600E-01,3.771E+00
4.06620E-01,3.971E+00
4.06640E-01,3.771E+00
4.06660E-01,3.971E+00
4.06680E-01,3.771E+00
4.06700E-01,3.571E+00
4.06720E-01,3.771E+00
4.06740E-01,3.771E+00
4.06760E-01,3.971E+00
4.06780E-01,3.971E+00
4.06800E-01,3.971E+00
4.06820E-01,3.971E+00
4.06840E-01,3.771E+00
4.06860E-01,3.771E+00
4.06880E-01,3.971E+00
4.06900E-01,3.771E+00
4.06920E-01,3.771E+00
4.06940E-01,3.771E+00
4.06960E-01,3.771E+00
4.06980E-01,4.171E+00
4.07000E-01,3.771E+00
4.07020E-01,3.971E+00
4.07040E-01,3.971E+00
4.07060E-01,3.771E+00
4.07080E-01,3.771E+00
4.07100E-01,3.771E+00
4.07120E-01,3.971E+00
4.07140E-01,3.771E+00
4.07160E-01,3.971E+00
4.07180E-01,3.771E+00
4.07200E-01,3.771E+00
4.07220E-01,3.971E+00
4.07240E-01,3.771E+00
4.07260E-01,3.971E+00
4.07280E-01,3.771E+00
4.07300E-01,3.771E+00
4.07320E-01,3.771E+00
4.07340E-01,3.971E+00
4.07360E-01,3.771E+00
4.07380E-01,3.771E+00
4.07400E-01,3.771E+00
4.07420E-01,3.771E+00
4.07440E-01,3.971E+00
4.07460E-01,3.771E+00
4.07480E-01,3.771E+00
4.07500E-01,3.771E+00
4.07520E-01,3.771E+00
4.07540E-01,3.771E+00
4.07560E-01,3.771E+00
4.07580E-01,3.571E+00
4.07600E-01,3.971E+00
4.07620E-01,3.771E+00
4.07640E-01,3.771E+00
4.07660E-01,3.971E+00
4.07680E-01,3.771E+00
4.07700E-01,3.771E+00
4.07720E-01,3.971E+00
4.07740E-01,3.771E+00
4.07760E-01,3.771E+00
4.07780E-01,3.771E+00
4.07800E-01,3.771E+00
4.07820E-01,3.971E+00
4.07840E-01,3.971E+00
4.07860E-01,3.971E+00
4.07880E-01,3.571E+00
4.07900E-01,3.771E+00
4.07920E-01,3.771E+00
4.07940E-01,3.771E+00
4.07960E-01,3.771E+00
4.07980E-01,3.771E+00
4.08000E-01,3.971E+00
4.08020E-01,3.771E+00
4.08040E-01,3.571E+00
4.08060E-01,3.571E+00
4.08080E-01,3.971E+00
4.08100E-01,3.771E+00
4.08120E-01,3.771E+00
4.08140E-01,3.971E+00
4.08160E-01,3.771E+00
4.08180E-01,3.771E+00
4.08200E-01,3.771E+00
4.08220E-01,3.771E+00
4.08240E-01,3.971E+00
4.08260E-01,3.771E+00
4.08280E-01,3.771E+00
4.08300E-01,3.571E+00
4.08320E-01,3.971E+00
4.08340E-01,3.771E+00
4.08360E-01,3.771E+00
4.08380E-01,3.771E+00
4.08400E-01,3.771E+00
4.08420E-01,3.771E+00
4.08440E-01,3.971E+00
4.08460E-01,3.771E+00
4.08480E-01,3.771E+00
4.08500E-01,3.971E+00
4.08520E-01,3.771E+00
4.08540E-01,3.971E+00
4.08560E-01,3.771E+00
4.08580E-01,3.971E+00
4.08600E-01,3.771E+00
4.08620E-01,3.771E+00
4.08640E-01,3.971E+00
4.08660E-01,3.771E+00
4.08680E-01,3.771E+00
4.08700E-01,3.771E+00
4.08720E-01,3.971E+00
4.08740E-01,3.971E+00
4.08760E-01,3.971E+00
4.08780E-01,3.771E+00
4.08800E-01,3.971E+00
4.08820E-01,3.771E+00
4.08840E-01,3.571E+00
4.08860E-01,3.971E+00
4.08880E-01,3.771E+00
4.08900E-01,3.771E+00
4.08920E-01,3.771E+00
4.08940E-01,3.771E+00
4.08960E-01,3.771E+00
4.08980E-01,3.771E+00
4.09000E-01,3.771E+00
4.09020E-01,3.571E+00
4.09040E-01,3.771E+00
4.09060E-01,3.971E+00
4.09080E-01,3.771E+00
4.09100E-01,3.771E+00
4.09120E-01,3.971E+00
4.09140E-01,3.771E+00
4.09160E-01,3.771E+00
4.09180E-01,3.971E+00
4.09200E-01,3.971E+00
4.09220E-01,3.971E+00
4.09240E-01,3.771E+00
4.09260E-01,3.771E+00
4.09280E-01,3.771E+00
4.09300E-01,3.771E+00
4.09320E-01,3.971E+00
