[s],CH1[V]
6.77120E-02,1.648E-02
6.77160E-02,8.485E-03
6.77200E-02,8.485E-03
6.77240E-02,8.485E-03
6.77280E-02,8.485E-03
6.77320E-02,-7.515E-03
6.77360E-02,4.845E-04
6.77400E-02,-7.515E-03
6.77440E-02,8.485E-03
6.77480E-02,-7.515E-03
6.77520E-02,4.845E-04
6.77560E-02,4.845E-04
6.77600E-02,-7.515E-03
6.77640E-02,4.845E-04
6.77680E-02,4.845E-04
6.77720E-02,4.845E-04
6.77760E-02,4.845E-04
6.77800E-02,4.845E-04
6.77840E-02,8.485E-03
6.77880E-02,8.485E-03
6.77920E-02,1.648E-02
6.77960E-02,8.485E-03
6.78000E-02,8.485E-03
6.78040E-02,1.648E-02
6.78080E-02,1.648E-02
6.78120E-02,2.448E-02
6.78160E-02,2.448E-02
6.78200E-02,2.448E-02
6.78240E-02,2.448E-02
6.78280E-02,2.448E-02
6.78320E-02,1.648E-02
6.78360E-02,8.485E-03
6.78400E-02,1.648E-02
6.78440E-02,1.648E-02
6.78480E-02,1.648E-02
6.78520E-02,1.648E-02
6.78560E-02,8.485E-03
6.78600E-02,4.845E-04
6.78640E-02,4.845E-04
6.78680E-02,4.845E-04
6.78720E-02,4.845E-04
6.78760E-02,4.845E-04
6.78800E-02,-1.552E-02
6.78840E-02,-7.515E-03
6.78880E-02,4.845E-04
6.78920E-02,-7.515E-03
6.78960E-02,-7.515E-03
6.79000E-02,4.845E-04
6.79040E-02,-1.552E-02
6.79080E-02,-7.515E-03
6.79120E-02,-7.515E-03
6.79160E-02,-1.552E-02
6.79200E-02,-7.515E-03
6.79240E-02,-7.515E-03
6.79280E-02,-7.515E-03
6.79320E-02,4.845E-04
6.79360E-02,4.845E-04
6.79400E-02,-7.515E-03
6.79440E-02,4.845E-04
6.79480E-02,-1.552E-02
6.79520E-02,4.845E-04
6.79560E-02,-7.515E-03
6.79600E-02,4.845E-04
6.79640E-02,4.845E-04
6.79680E-02,4.845E-04
6.79720E-02,8.485E-03
6.79760E-02,-7.515E-03
6.79800E-02,8.485E-03
6.79840E-02,-7.515E-03
6.79880E-02,4.845E-04
6.79920E-02,4.845E-04
6.79960E-02,8.485E-03
6.80000E-02,8.485E-03
6.80040E-02,4.845E-04
6.80080E-02,8.485E-03
6.80120E-02,8.485E-03
6.80160E-02,8.485E-03
6.80200E-02,8.485E-03
6.80240E-02,4.845E-04
6.80280E-02,1.648E-02
6.80320E-02,1.648E-02
6.80360E-02,1.648E-02
6.80400E-02,1.648E-02
6.80440E-02,1.648E-02
6.80480E-02,1.648E-02
6.80520E-02,2.448E-02
6.80560E-02,2.448E-02
6.80600E-02,3.248E-02
6.80640E-02,2.448E-02
6.80680E-02,2.448E-02
6.80720E-02,2.448E-02
6.80760E-02,2.448E-02
6.80800E-02,3.248E-02
6.80840E-02,2.448E-02
6.80880E-02,3.248E-02
6.80920E-02,2.448E-02
6.80960E-02,2.448E-02
6.81000E-02,2.448E-02
6.81040E-02,2.448E-02
6.81080E-02,2.448E-02
6.81120E-02,2.448E-02
6.81160E-02,2.448E-02
6.81200E-02,2.448E-02
6.81240E-02,1.648E-02
6.81280E-02,1.648E-02
6.81320E-02,1.648E-02
6.81360E-02,1.648E-02
6.81400E-02,8.485E-03
6.81440E-02,8.485E-03
6.81480E-02,8.485E-03
6.81520E-02,8.485E-03
6.81560E-02,8.485E-03
6.81600E-02,1.648E-02
6.81640E-02,8.485E-03
6.81680E-02,4.845E-04
6.81720E-02,4.845E-04
6.81760E-02,8.485E-03
6.81800E-02,4.845E-04
6.81840E-02,4.845E-04
6.81880E-02,-7.515E-03
6.81920E-02,-1.552E-02
6.81960E-02,-7.515E-03
6.82000E-02,-1.552E-02
6.82040E-02,-1.552E-02
6.82080E-02,-1.552E-02
6.82120E-02,-7.515E-03
6.82160E-02,-7.515E-03
6.82200E-02,4.845E-04
6.82240E-02,8.485E-03
6.82280E-02,8.485E-03
6.82320E-02,4.845E-04
6.82360E-02,8.485E-03
6.82400E-02,8.485E-03
6.82440E-02,8.485E-03
6.82480E-02,8.485E-03
6.82520E-02,4.845E-04
6.82560E-02,8.485E-03
6.82600E-02,1.648E-02
6.82640E-02,8.485E-03
6.82680E-02,8.485E-03
6.82720E-02,1.648E-02
6.82760E-02,1.648E-02
6.82800E-02,1.648E-02
6.82840E-02,1.648E-02
6.82880E-02,1.648E-02
6.82920E-02,1.648E-02
6.82960E-02,1.648E-02
6.83000E-02,2.448E-02
6.83040E-02,1.648E-02
6.83080E-02,1.648E-02
6.83120E-02,1.648E-02
6.83160E-02,1.648E-02
6.83200E-02,1.648E-02
6.83240E-02,1.648E-02
6.83280E-02,1.648E-02
6.83320E-02,1.648E-02
6.83360E-02,8.485E-03
6.83400E-02,1.648E-02
6.83440E-02,1.648E-02
6.83480E-02,1.648E-02
6.83520E-02,1.648E-02
6.83560E-02,1.648E-02
6.83600E-02,8.485E-03
6.83640E-02,8.485E-03
6.83680E-02,1.648E-02
6.83720E-02,4.845E-04
6.83760E-02,4.845E-04
6.83800E-02,8.485E-03
6.83840E-02,8.485E-03
6.83880E-02,8.485E-03
6.83920E-02,4.845E-04
6.83960E-02,8.485E-03
6.84000E-02,4.845E-04
6.84040E-02,8.485E-03
6.84080E-02,8.485E-03
6.84120E-02,8.485E-03
6.84160E-02,8.485E-03
6.84200E-02,8.485E-03
6.84240E-02,8.485E-03
6.84280E-02,1.648E-02
6.84320E-02,8.485E-03
6.84360E-02,1.648E-02
6.84400E-02,2.448E-02
6.84440E-02,8.485E-03
6.84480E-02,1.648E-02
6.84520E-02,1.648E-02
6.84560E-02,1.648E-02
6.84600E-02,1.648E-02
6.84640E-02,8.485E-03
6.84680E-02,1.648E-02
6.84720E-02,8.485E-03
6.84760E-02,1.648E-02
6.84800E-02,8.485E-03
6.84840E-02,1.648E-02
6.84880E-02,1.648E-02
6.84920E-02,1.648E-02
6.84960E-02,1.648E-02
6.85000E-02,8.485E-03
6.85040E-02,1.648E-02
6.85080E-02,8.485E-03
6.85120E-02,1.648E-02
6.85160E-02,4.845E-04
6.85200E-02,1.648E-02
6.85240E-02,4.845E-04
6.85280E-02,8.485E-03
6.85320E-02,4.845E-04
6.85360E-02,8.485E-03
6.85400E-02,4.845E-04
6.85440E-02,4.845E-04
6.85480E-02,4.845E-04
6.85520E-02,-7.515E-03
6.85560E-02,-1.552E-02
6.85600E-02,-7.515E-03
6.85640E-02,-7.515E-03
6.85680E-02,-1.552E-02
6.85720E-02,-7.515E-03
6.85760E-02,-7.515E-03
6.85800E-02,-1.552E-02
6.85840E-02,4.845E-04
6.85880E-02,-1.552E-02
6.85920E-02,-7.515E-03
6.85960E-02,-1.552E-02
6.86000E-02,-1.552E-02
6.86040E-02,-2.352E-02
6.86080E-02,-2.352E-02
6.86120E-02,-1.552E-02
6.86160E-02,-2.352E-02
6.86200E-02,-2.352E-02
6.86240E-02,-2.352E-02
6.86280E-02,-2.352E-02
6.86320E-02,-1.552E-02
6.86360E-02,-1.552E-02
6.86400E-02,-1.552E-02
6.86440E-02,-1.552E-02
6.86480E-02,-7.515E-03
6.86520E-02,-7.515E-03
6.86560E-02,-7.515E-03
6.86600E-02,4.845E-04
6.86640E-02,8.485E-03
6.86680E-02,8.485E-03
6.86720E-02,8.485E-03
6.86760E-02,8.485E-03
6.86800E-02,8.485E-03
6.86840E-02,2.448E-02
6.86880E-02,8.485E-03
6.86920E-02,1.648E-02
6.86960E-02,2.448E-02
6.87000E-02,1.648E-02
6.87040E-02,2.448E-02
6.87080E-02,8.485E-03
6.87120E-02,8.485E-03
6.87160E-02,8.485E-03
6.87200E-02,8.485E-03
6.87240E-02,1.648E-02
6.87280E-02,8.485E-03
6.87320E-02,8.485E-03
6.87360E-02,8.485E-03
6.87400E-02,8.485E-03
6.87440E-02,1.648E-02
6.87480E-02,2.448E-02
6.87520E-02,2.448E-02
6.87560E-02,2.448E-02
6.87600E-02,1.648E-02
6.87640E-02,2.448E-02
6.87680E-02,2.448E-02
6.87720E-02,3.248E-02
6.87760E-02,2.448E-02
6.87800E-02,3.248E-02
6.87840E-02,2.448E-02
6.87880E-02,3.248E-02
6.87920E-02,3.248E-02
6.87960E-02,4.048E-02
6.88000E-02,2.448E-02
6.88040E-02,2.448E-02
6.88080E-02,2.448E-02
6.88120E-02,1.648E-02
6.88160E-02,2.448E-02
6.88200E-02,1.648E-02
6.88240E-02,8.485E-03
6.88280E-02,8.485E-03
6.88320E-02,8.485E-03
6.88360E-02,4.845E-04
6.88400E-02,4.845E-04
6.88440E-02,4.845E-04
6.88480E-02,4.845E-04
6.88520E-02,4.845E-04
6.88560E-02,-7.515E-03
6.88600E-02,-7.515E-03
6.88640E-02,4.845E-04
6.88680E-02,4.845E-04
6.88720E-02,4.845E-04
6.88760E-02,4.845E-04
6.88800E-02,4.845E-04
6.88840E-02,8.485E-03
6.88880E-02,4.845E-04
6.88920E-02,8.485E-03
6.88960E-02,4.845E-04
6.89000E-02,8.485E-03
6.89040E-02,1.648E-02
6.89080E-02,1.648E-02
6.89120E-02,1.648E-02
6.89160E-02,1.648E-02
6.89200E-02,8.485E-03
6.89240E-02,2.448E-02
6.89280E-02,2.448E-02
6.89320E-02,2.448E-02
6.89360E-02,3.248E-02
6.89400E-02,1.648E-02
6.89440E-02,1.648E-02
6.89480E-02,2.448E-02
6.89520E-02,1.648E-02
6.89560E-02,1.648E-02
6.89600E-02,1.648E-02
6.89640E-02,1.648E-02
6.89680E-02,1.648E-02
6.89720E-02,2.448E-02
6.89760E-02,8.485E-03
6.89800E-02,1.648E-02
6.89840E-02,1.648E-02
6.89880E-02,8.485E-03
6.89920E-02,1.648E-02
6.89960E-02,1.648E-02
6.90000E-02,1.648E-02
6.90040E-02,1.648E-02
6.90080E-02,2.448E-02
6.90120E-02,2.448E-02
6.90160E-02,1.648E-02
6.90200E-02,8.485E-03
6.90240E-02,1.648E-02
6.90280E-02,8.485E-03
6.90320E-02,8.485E-03
6.90360E-02,1.648E-02
6.90400E-02,1.648E-02
6.90440E-02,8.485E-03
6.90480E-02,1.648E-02
6.90520E-02,1.648E-02
6.90560E-02,8.485E-03
6.90600E-02,1.648E-02
6.90640E-02,8.485E-03
6.90680E-02,8.485E-03
6.90720E-02,8.485E-03
6.90760E-02,8.485E-03
6.90800E-02,1.648E-02
6.90840E-02,1.648E-02
6.90880E-02,8.485E-03
6.90920E-02,8.485E-03
6.90960E-02,8.485E-03
6.91000E-02,8.485E-03
6.91040E-02,1.648E-02
6.91080E-02,8.485E-03
6.91120E-02,1.648E-02
6.91160E-02,2.448E-02
6.91200E-02,1.648E-02
6.91240E-02,1.648E-02
6.91280E-02,1.648E-02
6.91320E-02,2.448E-02
6.91360E-02,2.448E-02
6.91400E-02,2.448E-02
6.91440E-02,2.448E-02
6.91480E-02,2.448E-02
6.91520E-02,2.448E-02
6.91560E-02,3.248E-02
6.91600E-02,4.048E-02
6.91640E-02,3.248E-02
6.91680E-02,2.448E-02
6.91720E-02,1.648E-02
6.91760E-02,2.448E-02
6.91800E-02,2.448E-02
6.91840E-02,2.448E-02
6.91880E-02,2.448E-02
6.91920E-02,1.648E-02
6.91960E-02,2.448E-02
6.92000E-02,1.648E-02
6.92040E-02,1.648E-02
6.92080E-02,1.648E-02
6.92120E-02,1.648E-02
6.92160E-02,1.648E-02
6.92200E-02,1.648E-02
6.92240E-02,1.648E-02
6.92280E-02,8.485E-03
6.92320E-02,1.648E-02
6.92360E-02,1.648E-02
6.92400E-02,1.648E-02
6.92440E-02,8.485E-03
6.92480E-02,8.485E-03
6.92520E-02,1.648E-02
6.92560E-02,8.485E-03
6.92600E-02,8.485E-03
6.92640E-02,8.485E-03
6.92680E-02,8.485E-03
6.92720E-02,4.845E-04
6.92760E-02,8.485E-03
6.92800E-02,1.648E-02
6.92840E-02,8.485E-03
6.92880E-02,1.648E-02
6.92920E-02,8.485E-03
6.92960E-02,1.648E-02
6.93000E-02,2.448E-02
6.93040E-02,2.448E-02
6.93080E-02,2.448E-02
6.93120E-02,2.448E-02
6.93160E-02,3.248E-02
6.93200E-02,3.248E-02
6.93240E-02,3.248E-02
6.93280E-02,3.248E-02
6.93320E-02,2.448E-02
6.93360E-02,4.048E-02
6.93400E-02,3.248E-02
6.93440E-02,4.048E-02
6.93480E-02,4.048E-02
6.93520E-02,3.248E-02
6.93560E-02,3.248E-02
6.93600E-02,4.048E-02
6.93640E-02,4.048E-02
6.93680E-02,4.048E-02
6.93720E-02,3.248E-02
6.93760E-02,2.448E-02
6.93800E-02,4.048E-02
6.93840E-02,4.048E-02
6.93880E-02,4.048E-02
6.93920E-02,4.048E-02
6.93960E-02,3.248E-02
6.94000E-02,4.048E-02
6.94040E-02,4.048E-02
6.94080E-02,4.048E-02
6.94120E-02,3.248E-02
6.94160E-02,2.448E-02
6.94200E-02,2.448E-02
6.94240E-02,1.648E-02
6.94280E-02,1.648E-02
6.94320E-02,1.648E-02
6.94360E-02,1.648E-02
6.94400E-02,1.648E-02
6.94440E-02,4.845E-04
6.94480E-02,1.648E-02
6.94520E-02,1.648E-02
6.94560E-02,8.485E-03
6.94600E-02,8.485E-03
6.94640E-02,1.648E-02
6.94680E-02,8.485E-03
6.94720E-02,4.845E-04
6.94760E-02,8.485E-03
6.94800E-02,8.485E-03
6.94840E-02,4.845E-04
6.94880E-02,8.485E-03
6.94920E-02,8.485E-03
6.94960E-02,8.485E-03
6.95000E-02,4.845E-04
6.95040E-02,8.485E-03
6.95080E-02,4.845E-04
6.95120E-02,8.485E-03
6.95160E-02,8.485E-03
6.95200E-02,4.845E-04
6.95240E-02,8.485E-03
6.95280E-02,8.485E-03
6.95320E-02,8.485E-03
6.95360E-02,4.845E-04
6.95400E-02,1.648E-02
6.95440E-02,8.485E-03
6.95480E-02,1.648E-02
6.95520E-02,8.485E-03
6.95560E-02,8.485E-03
6.95600E-02,1.648E-02
6.95640E-02,1.648E-02
6.95680E-02,8.485E-03
6.95720E-02,1.648E-02
6.95760E-02,8.485E-03
6.95800E-02,8.485E-03
6.95840E-02,2.448E-02
6.95880E-02,8.485E-03
6.95920E-02,2.448E-02
6.95960E-02,1.648E-02
6.96000E-02,8.485E-03
6.96040E-02,8.485E-03
6.96080E-02,8.485E-03
6.96120E-02,8.485E-03
6.96160E-02,8.485E-03
6.96200E-02,-7.515E-03
6.96240E-02,4.845E-04
6.96280E-02,4.845E-04
6.96320E-02,4.845E-04
6.96360E-02,-7.515E-03
6.96400E-02,4.845E-04
6.96440E-02,4.845E-04
6.96480E-02,-7.515E-03
6.96520E-02,-7.515E-03
6.96560E-02,-7.515E-03
6.96600E-02,4.845E-04
6.96640E-02,4.845E-04
6.96680E-02,8.485E-03
6.96720E-02,4.845E-04
6.96760E-02,4.845E-04
6.96800E-02,1.648E-02
6.96840E-02,1.648E-02
6.96880E-02,2.448E-02
6.96920E-02,2.448E-02
6.96960E-02,1.648E-02
6.97000E-02,2.448E-02
6.97040E-02,2.448E-02
6.97080E-02,2.448E-02
6.97120E-02,1.648E-02
6.97160E-02,1.648E-02
6.97200E-02,1.648E-02
6.97240E-02,1.648E-02
6.97280E-02,1.648E-02
6.97320E-02,1.648E-02
6.97360E-02,2.448E-02
6.97400E-02,1.648E-02
6.97440E-02,8.485E-03
6.97480E-02,1.648E-02
6.97520E-02,8.485E-03
6.97560E-02,1.648E-02
6.97600E-02,8.485E-03
6.97640E-02,8.485E-03
6.97680E-02,8.485E-03
6.97720E-02,8.485E-03
6.97760E-02,4.845E-04
6.97800E-02,4.845E-04
6.97840E-02,8.485E-03
6.97880E-02,4.845E-04
6.97920E-02,1.648E-02
6.97960E-02,8.485E-03
6.98000E-02,4.845E-04
6.98040E-02,4.845E-04
6.98080E-02,8.485E-03
6.98120E-02,-7.515E-03
6.98160E-02,8.485E-03
6.98200E-02,4.845E-04
6.98240E-02,4.845E-04
6.98280E-02,8.485E-03
6.98320E-02,4.845E-04
6.98360E-02,1.648E-02
6.98400E-02,-7.515E-03
6.98440E-02,4.845E-04
6.98480E-02,4.845E-04
6.98520E-02,-1.552E-02
6.98560E-02,-7.515E-03
6.98600E-02,8.485E-03
6.98640E-02,4.845E-04
6.98680E-02,1.648E-02
6.98720E-02,8.485E-03
6.98760E-02,8.485E-03
6.98800E-02,1.648E-02
6.98840E-02,8.485E-03
6.98880E-02,8.485E-03
6.98920E-02,1.648E-02
6.98960E-02,2.448E-02
6.99000E-02,1.648E-02
6.99040E-02,1.648E-02
6.99080E-02,4.845E-04
6.99120E-02,8.485E-03
6.99160E-02,8.485E-03
6.99200E-02,-7.515E-03
6.99240E-02,-7.515E-03
6.99280E-02,8.485E-03
6.99320E-02,8.485E-03
6.99360E-02,4.845E-04
6.99400E-02,1.648E-02
6.99440E-02,-7.515E-03
6.99480E-02,8.485E-03
6.99520E-02,8.485E-03
6.99560E-02,1.648E-02
6.99600E-02,4.845E-04
6.99640E-02,4.845E-04
6.99680E-02,4.845E-04
6.99720E-02,1.648E-02
6.99760E-02,1.648E-02
6.99800E-02,1.648E-02
6.99840E-02,1.648E-02
6.99880E-02,2.448E-02
6.99920E-02,1.648E-02
6.99960E-02,3.248E-02
7.00000E-02,2.448E-02
7.00040E-02,1.648E-02
7.00080E-02,4.848E-02
7.00120E-02,3.248E-02
7.00160E-02,4.048E-02
7.00200E-02,4.048E-02
7.00240E-02,3.248E-02
7.00280E-02,4.848E-02
7.00320E-02,4.048E-02
7.00360E-02,4.848E-02
7.00400E-02,4.048E-02
7.00440E-02,2.448E-02
7.00480E-02,2.448E-02
7.00520E-02,4.048E-02
7.00560E-02,4.048E-02
7.00600E-02,4.048E-02
7.00640E-02,1.648E-02
7.00680E-02,4.048E-02
7.00720E-02,4.848E-02
7.00760E-02,8.485E-03
7.00800E-02,4.848E-02
7.00840E-02,4.048E-02
7.00880E-02,4.048E-02
7.00920E-02,4.048E-02
7.00960E-02,2.448E-02
7.01000E-02,1.648E-02
7.01040E-02,4.048E-02
7.01080E-02,4.048E-02
7.01120E-02,3.248E-02
7.01160E-02,4.048E-02
7.01200E-02,1.648E-02
7.01240E-02,4.048E-02
7.01280E-02,8.485E-03
7.01320E-02,2.448E-02
7.01360E-02,1.648E-02
7.01400E-02,8.485E-03
7.01440E-02,8.485E-03
7.01480E-02,4.845E-04
7.01520E-02,-7.515E-03
7.01560E-02,-7.515E-03
7.01600E-02,1.648E-02
7.01640E-02,-7.515E-03
7.01680E-02,-7.515E-03
7.01720E-02,-1.552E-02
7.01760E-02,8.485E-03
7.01800E-02,1.648E-02
7.01840E-02,4.845E-04
7.01880E-02,4.845E-04
7.01920E-02,4.845E-04
7.01960E-02,1.648E-02
7.02000E-02,1.648E-02
7.02040E-02,8.485E-03
7.02080E-02,1.648E-02
7.02120E-02,8.485E-03
7.02160E-02,3.248E-02
7.02200E-02,8.485E-03
7.02240E-02,2.448E-02
7.02280E-02,8.485E-03
7.02320E-02,1.648E-02
7.02360E-02,1.648E-02
7.02400E-02,4.048E-02
7.02440E-02,2.448E-02
7.02480E-02,3.248E-02
7.02520E-02,3.248E-02
7.02560E-02,2.448E-02
7.02600E-02,3.248E-02
7.02640E-02,4.048E-02
7.02680E-02,4.048E-02
7.02720E-02,4.048E-02
7.02760E-02,4.048E-02
7.02800E-02,1.648E-02
7.02840E-02,2.448E-02
7.02880E-02,3.248E-02
7.02920E-02,1.648E-02
7.02960E-02,3.248E-02
7.03000E-02,8.485E-03
7.03040E-02,2.448E-02
7.03080E-02,8.485E-03
7.03120E-02,8.485E-03
7.03160E-02,1.648E-02
7.03200E-02,8.485E-03
7.03240E-02,2.448E-02
7.03280E-02,8.485E-03
7.03320E-02,2.448E-02
7.03360E-02,1.648E-02
7.03400E-02,4.845E-04
7.03440E-02,8.485E-03
7.03480E-02,8.485E-03
7.03520E-02,8.485E-03
7.03560E-02,8.485E-03
7.03600E-02,8.485E-03
7.03640E-02,8.485E-03
7.03680E-02,8.485E-03
7.03720E-02,4.845E-04
7.03760E-02,8.485E-03
7.03800E-02,8.485E-03
7.03840E-02,8.485E-03
7.03880E-02,8.485E-03
7.03920E-02,8.485E-03
7.03960E-02,8.485E-03
7.04000E-02,8.485E-03
7.04040E-02,8.485E-03
7.04080E-02,4.845E-04
7.04120E-02,1.648E-02
7.04160E-02,8.485E-03
7.04200E-02,4.845E-04
7.04240E-02,8.485E-03
7.04280E-02,8.485E-03
7.04320E-02,4.845E-04
7.04360E-02,4.845E-04
7.04400E-02,8.485E-03
7.04440E-02,4.845E-04
7.04480E-02,4.845E-04
7.04520E-02,4.845E-04
7.04560E-02,8.485E-03
7.04600E-02,8.485E-03
7.04640E-02,4.845E-04
7.04680E-02,8.485E-03
7.04720E-02,4.845E-04
7.04760E-02,4.845E-04
7.04800E-02,4.845E-04
7.04840E-02,4.845E-04
7.04880E-02,8.485E-03
7.04920E-02,4.845E-04
7.04960E-02,8.485E-03
7.05000E-02,8.485E-03
7.05040E-02,4.845E-04
7.05080E-02,8.485E-03
7.05120E-02,8.485E-03
7.05160E-02,8.485E-03
7.05200E-02,8.485E-03
7.05240E-02,8.485E-03
7.05280E-02,4.845E-04
7.05320E-02,8.485E-03
7.05360E-02,4.845E-04
7.05400E-02,4.845E-04
7.05440E-02,8.485E-03
7.05480E-02,8.485E-03
7.05520E-02,4.845E-04
7.05560E-02,8.485E-03
7.05600E-02,4.845E-04
7.05640E-02,4.845E-04
7.05680E-02,8.485E-03
7.05720E-02,8.485E-03
7.05760E-02,8.485E-03
7.05800E-02,4.845E-04
7.05840E-02,1.648E-02
7.05880E-02,8.485E-03
7.05920E-02,4.845E-04
7.05960E-02,4.845E-04
7.06000E-02,4.845E-04
7.06040E-02,4.845E-04
7.06080E-02,-7.515E-03
7.06120E-02,4.845E-04
7.06160E-02,-7.515E-03
7.06200E-02,-7.515E-03
7.06240E-02,4.845E-04
7.06280E-02,-7.515E-03
7.06320E-02,-1.552E-02
7.06360E-02,-7.515E-03
7.06400E-02,-1.552E-02
7.06440E-02,-7.515E-03
7.06480E-02,-2.352E-02
7.06520E-02,-7.515E-03
7.06560E-02,-1.552E-02
7.06600E-02,-7.515E-03
7.06640E-02,-1.552E-02
7.06680E-02,-1.552E-02
7.06720E-02,-2.352E-02
7.06760E-02,-7.515E-03
7.06800E-02,-7.515E-03
7.06840E-02,-1.552E-02
7.06880E-02,-7.515E-03
7.06920E-02,4.845E-04
7.06960E-02,-7.515E-03
7.07000E-02,-1.552E-02
7.07040E-02,4.845E-04
7.07080E-02,4.845E-04
7.07120E-02,8.485E-03
7.07160E-02,-7.515E-03
7.07200E-02,4.845E-04
7.07240E-02,4.845E-04
7.07280E-02,1.648E-02
7.07320E-02,-7.515E-03
7.07360E-02,1.648E-02
7.07400E-02,4.845E-04
7.07440E-02,-7.515E-03
7.07480E-02,4.845E-04
7.07520E-02,4.845E-04
7.07560E-02,4.845E-04
7.07600E-02,-7.515E-03
7.07640E-02,-7.515E-03
7.07680E-02,4.845E-04
7.07720E-02,4.845E-04
7.07760E-02,4.845E-04
7.07800E-02,4.845E-04
7.07840E-02,8.485E-03
7.07880E-02,8.485E-03
7.07920E-02,-7.515E-03
7.07960E-02,8.485E-03
7.08000E-02,8.485E-03
7.08040E-02,8.485E-03
7.08080E-02,4.845E-04
7.08120E-02,1.648E-02
7.08160E-02,1.648E-02
7.08200E-02,4.845E-04
7.08240E-02,8.485E-03
7.08280E-02,8.485E-03
7.08320E-02,1.648E-02
7.08360E-02,8.485E-03
7.08400E-02,4.845E-04
7.08440E-02,1.648E-02
7.08480E-02,1.648E-02
7.08520E-02,1.648E-02
7.08560E-02,2.448E-02
7.08600E-02,8.485E-03
7.08640E-02,1.648E-02
7.08680E-02,1.648E-02
7.08720E-02,1.648E-02
7.08760E-02,1.648E-02
7.08800E-02,8.485E-03
7.08840E-02,8.485E-03
7.08880E-02,1.648E-02
7.08920E-02,1.648E-02
7.08960E-02,8.485E-03
7.09000E-02,1.648E-02
7.09040E-02,1.648E-02
7.09080E-02,8.485E-03
7.09120E-02,1.648E-02
7.09160E-02,8.485E-03
7.09200E-02,8.485E-03
7.09240E-02,4.845E-04
7.09280E-02,4.845E-04
7.09320E-02,4.845E-04
7.09360E-02,-7.515E-03
7.09400E-02,-1.552E-02
7.09440E-02,-7.515E-03
7.09480E-02,-7.515E-03
7.09520E-02,-7.515E-03
7.09560E-02,-1.552E-02
7.09600E-02,-7.515E-03
7.09640E-02,-1.552E-02
7.09680E-02,-1.552E-02
7.09720E-02,-2.352E-02
7.09760E-02,-1.552E-02
7.09800E-02,-1.552E-02
7.09840E-02,-1.552E-02
7.09880E-02,-1.552E-02
7.09920E-02,-7.515E-03
7.09960E-02,-1.552E-02
7.10000E-02,-7.515E-03
7.10040E-02,-7.515E-03
7.10080E-02,-1.552E-02
7.10120E-02,-7.515E-03
7.10160E-02,4.845E-04
7.10200E-02,-7.515E-03
7.10240E-02,4.845E-04
7.10280E-02,4.845E-04
7.10320E-02,4.845E-04
7.10360E-02,-7.515E-03
7.10400E-02,8.485E-03
7.10440E-02,4.845E-04
7.10480E-02,8.485E-03
7.10520E-02,-7.515E-03
7.10560E-02,4.845E-04
7.10600E-02,4.845E-04
7.10640E-02,4.845E-04
7.10680E-02,-7.515E-03
7.10720E-02,4.845E-04
7.10760E-02,-7.515E-03
7.10800E-02,4.845E-04
7.10840E-02,4.845E-04
7.10880E-02,4.845E-04
7.10920E-02,4.845E-04
7.10960E-02,-7.515E-03
7.11000E-02,8.485E-03
7.11040E-02,8.485E-03
7.11080E-02,-7.515E-03
7.11120E-02,4.845E-04
7.11160E-02,8.485E-03
7.11200E-02,4.845E-04
7.11240E-02,4.845E-04
7.11280E-02,4.845E-04
7.11320E-02,4.845E-04
7.11360E-02,-7.515E-03
7.11400E-02,-7.515E-03
7.11440E-02,-7.515E-03
7.11480E-02,-7.515E-03
7.11520E-02,-7.515E-03
7.11560E-02,-7.515E-03
7.11600E-02,-1.552E-02
7.11640E-02,-2.352E-02
7.11680E-02,-1.552E-02
7.11720E-02,-2.352E-02
7.11760E-02,-2.352E-02
7.11800E-02,-1.552E-02
7.11840E-02,-1.552E-02
7.11880E-02,-1.552E-02
7.11920E-02,-1.552E-02
7.11960E-02,-1.552E-02
7.12000E-02,-1.552E-02
7.12040E-02,-1.552E-02
7.12080E-02,-1.552E-02
7.12120E-02,-7.515E-03
7.12160E-02,-7.515E-03
7.12200E-02,4.845E-04
7.12240E-02,8.485E-03
7.12280E-02,4.845E-04
7.12320E-02,4.845E-04
7.12360E-02,4.845E-04
7.12400E-02,8.485E-03
7.12440E-02,8.485E-03
7.12480E-02,8.485E-03
7.12520E-02,8.485E-03
7.12560E-02,1.648E-02
7.12600E-02,1.648E-02
7.12640E-02,8.485E-03
7.12680E-02,8.485E-03
7.12720E-02,8.485E-03
7.12760E-02,1.648E-02
7.12800E-02,8.485E-03
7.12840E-02,1.648E-02
7.12880E-02,1.648E-02
7.12920E-02,8.485E-03
7.12960E-02,8.485E-03
7.13000E-02,8.485E-03
7.13040E-02,4.845E-04
7.13080E-02,4.845E-04
7.13120E-02,4.845E-04
7.13160E-02,4.845E-04
7.13200E-02,4.845E-04
7.13240E-02,8.485E-03
7.13280E-02,-7.515E-03
7.13320E-02,-7.515E-03
7.13360E-02,-7.515E-03
7.13400E-02,-7.515E-03
7.13440E-02,-7.515E-03
7.13480E-02,-1.552E-02
7.13520E-02,-1.552E-02
7.13560E-02,-1.552E-02
7.13600E-02,-1.552E-02
7.13640E-02,-7.515E-03
7.13680E-02,-1.552E-02
7.13720E-02,-1.552E-02
7.13760E-02,-7.515E-03
7.13800E-02,-1.552E-02
7.13840E-02,-7.515E-03
7.13880E-02,4.845E-04
7.13920E-02,-1.552E-02
