Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:38:30 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

73,5	-31,975315475	0,810745	0,00854701	-874,689062815	-1,41650336408
74	-31,713968936	0,798535	0,00854701	-868,288894219	-1,42694442858
74,5	-31,191810309	0,825397	0,00854701	-855,447673946	-1,44836445026
75	-30,865795199	0,842491	0,00854701	-847,394030213	-1,46212972457
75,5	-30,343636572	0,85348	0,00854701	-834,437946298	-1,48483180265
76	-30,082824484	0,880342	0,00854701	-827,940514343	-1,49648432289
76,5	-29,560665857	0,943834	0,00854701	-814,880916483	-1,5204675615
77	-29,234116296	0,980464	0,00854701	-806,679188885	-1,5359265704
77,5	-28,777695142	1,03175	0,00854701	-795,171715223	-1,55815401413
78	-28,516348603	1,07326	0,00854701	-788,559775493	-1,57121887079
78,5	-27,994724427	1,11844	0,00854701	-775,314023031	-1,598062157
79	-27,668174866	1,10989	0,00854701	-766,989079953	-1,61540761451
79,5	-27,146016239	1,11966	0,00854701	-753,625689141	-1,64405223688
80	-26,885204151	1,18315	0,00854701	-746,927323555	-1,65879592422
80,5	-26,689595085	1,23321	0,00854701	-741,893384959	-1,67005128381
81	-26,102233436	1,25031	0,00854701	-726,726085415	-1,7049064632
81,5	-25,840886897	1,221	0,00854701	-719,952750212	-1,72094626993
82	-25,253525248	1,21368	0,00854701	-704,675611787	-1,75825582619
82,5	-25,057916182	1,22344	0,00854701	-699,571348669	-1,77108453964
83	-24,470554533	1,25519	0,00732601	-684,195851111	-1,81088499439
83,5	-24,274945467	1,33822	0,00854701	-679,059308672	-1,82458289604
84	-23,817989862	1,42979	0,00854701	-667,029271701	-1,85748969733
84,5	-23,42677173	1,442	0,00854701	-656,696131439	-1,88671737305
85	-23,165425191	1,39072	0,00854701	-649,776167204	-1,90681047188
85,5	-22,643266564	1,37973	0,00854701	-635,91004517	-1,94838878456
86	-22,382454476	1,38584	0,00854701	-628,964229926	-1,96990534763
86,5	-21,860295849	1,35653	0,00854701	-615,019345968	-2,01457077428
87	-21,599483761	1,35043	0,00854701	-608,03483942	-2,03771218304
87,5	-21,077325134	1,33333	0,00854701	-594,013797614	-2,08581013602
88	-20,750775573	1,27473	0,00854701	-585,220116616	-2,11715210196
88,5	-20,294354419	1,18559	0,00732601	-572,8973227	-2,16269120296
89	-19,967804858	1,10256	0,00854701	-564,058542232	-2,19658050935
89,5	-19,641789748	1,04884	0,00732601	-555,215950522	-2,23156413074
90	-19,184834143	0,849817	0,00854701	-542,791635153	-2,28264387245
90,5	-18,924022055	0,615385	0,00854701	-535,684802927	-2,31292729088
91	-18,336660406	0,399267	0,00854701	-519,639446114	-2,38434554818
91,5	-18,140516889	0,178266	0,00732601	-514,269014037	-2,40924490137
92	-17,553689691	0,0512821	0,00854701	-498,165878618	-2,48712337231
92,5	-17,357546174	0,034188	0,00854701	-492,771764811	-2,51434860614
93	-16,770184525	0,030525	0,00732601	-476,58453119	-2,59974866768
93,5	-16,574575459	0,037851	0,00854701	-471,182495035	-2,62955439359
94	-15,98721381	0,00610501	0,00854701	-454,928875981	-2,72350265155
94,5	-15,726401722	0,00732601	0,00854701	-447,696189015	-2,76750178001
95	-15,139040073	0,00732601	0,00854701	-431,374081439	-2,87221706939
95,5	-14,943431007	0,00610501	0,00854701	-425,928182137	-2,90894111252
