Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 10:38:20 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

52,5	-44,765262356	1,16606	0,023199	-1163,16673996	-1,06519551964
53	-44,504450268	1,17705	0,020757	-1157,81637446	-1,07011787649
53,5	-44,047494663	1,19292	0,023199	-1148,38449915	-1,07890693485
54	-43,721479553	1,20635	0,00854701	-1141,61064266	-1,08530873285
54,5	-43,460133014	1,22466	0,019536	-1136,15375134	-1,09052141802
55	-42,937974387	1,24298	0,028083	-1125,18044611	-1,1011567116
55,5	-42,677162299	1,25519	0,028083	-1119,66435618	-1,10658162258
56	-42,08980065	1,27106	0,031746	-1107,15706821	-1,11908240987
56,5	-41,894191584	1,28327	0,010989	-1102,96587409	-1,12333484571
57	-41,567642023	1,29792	0,013431	-1095,94047929	-1,13053584881
57,5	-41,111220869	1,30647	0,023199	-1086,06142338	-1,14081945397
58	-40,719468286	1,31624	0,00854701	-1077,52710607	-1,14985506446
58,5	-40,262512681	1,32601	0,029304	-1067,5087233	-1,16064625325
59	-40,001700593	1,33211	0,021978	-1061,7601505	-1,16693021434
59,5	-39,740888505	1,34188	0,010989	-1055,98957703	-1,17330703536
60	-39,153526856	1,35043	0,025641	-1042,91401917	-1,18801739859
60,5	-38,957383339	1,35165	0,00732601	-1038,52308882	-1,19304039876
61	-38,37002169	1,35653	0,015873	-1025,30163917	-1,20842486998
61,5	-38,109209602	1,35531	0,02442	-1019,39615822	-1,21542541632
62	-37,587050975	1,35409	0,010989	-1007,50974141	-1,22976478447
62,5	-37,391441909	1,35775	0,030525	-1003,03529937	-1,2352506445
63	-37,064892348	1,35409	0,017094	-995,539647642	-1,2445511366
63,5	-36,543268172	1,34799	0,013431	-983,499249514	-1,25978743818
64	-36,216718611	1,34921	0,020757	-975,920111923	-1,26957113073
64,5	-35,694559984	1,33578	0,00976801	-963,735165327	-1,28562290199
65	-35,498950918	1,33089	0,018315	-959,149823965	-1,29176899067
65,5	-35,23813883	1,3138	0,032967	-953,018654551	-1,30007948332
66	-34,650777181	1,30525	0,013431	-939,138841419	-1,31929374588
66,5	-34,454633664	1,29426	0,029304	-934,481762982	-1,32586857131
67	-33,867806466	1,28083	0,021978	-920,483417492	-1,34603185289
67,5	-33,606459927	1,26862	0,00732601	-914,218016955	-1,35525659856
68	-33,345647839	1,25275	0,019536	-907,946466146	-1,36461790006
68,5	-32,823489212	1,23443	0,010989	-895,334106894	-1,38384094883
69	-32,496939651	1,21856	0,00854701	-887,408681385	-1,39619999893
69,5	-31,975315475	1,20147	0,034188	-874,689062815	-1,41650336408
70	-31,713968936	1,18437	0,014652	-868,288894219	-1,42694442858
70,5	-31,191810309	1,17216	0,017094	-855,447673946	-1,44836445026
71	-30,930998221	1,1685	0,03663	-849,006962165	-1,45935199028
71,5	-30,408839594	1,15385	0,02442	-836,059607923	-1,48195175112
