Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:25:15 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

50	-36,934486304	0,00610501	0,01221	-992,537244897	-1,24831587567
50,5	-36,412327677	0,00610501	0,00732601	-980,463974729	-1,26368742956
51	-36,086312567	0,00610501	0,00976801	-972,884547405	-1,27353240763
51,5	-35,825500479	0,00610501	0,00854701	-966,798314788	-1,28154960662
52	-35,368544874	0,00610501	0,00854701	-956,086715638	-1,29590755706
52,5	-35,107198335	0,00610501	0,00976801	-949,933052208	-1,30430244228
53	-34,520371137	0,00610501	0,00854701	-936,043805023	-1,3236560013
53,5	-34,32422762	0,00610501	0,00732601	-931,379439401	-1,33028489527
54	-33,736865971	0,00610501	0,00976801	-917,346696671	-1,35063439428
54,5	-33,541256905	0,00610501	0,00976801	-912,651900132	-1,35758222803
55	-32,888692234	0,00610501	0,00976801	-896,913122678	-1,38140469648
55,5	-32,75828619	0,00610501	0,013431	-893,753931597	-1,38628760803
56	-32,040518497	0,00610501	0,010989	-876,283001502	-1,41392677694
56,5	-31,910112453	0,00610501	0,00732601	-873,093991353	-1,41909120011
57	-31,322750804	0,00610501	0,00976801	-858,674552865	-1,44292153047
57,5	-31,126607287	0,00610501	0,00732601	-853,839152576	-1,45109297959
58	-30,539245638	0,00610501	0,00732601	-839,29968083	-1,47623075321
58,5	-30,148027506	0,00610501	0,00854701	-829,566485944	-1,49355117521
59	-29,691071901	0,00610501	0,00854701	-818,148857145	-1,51439434179
59,5	-29,495462835	0,00610501	0,00854701	-813,245362113	-1,52352544229
60	-28,842898164	0,00610501	0,00976801	-796,81874647	-1,5549332963
60,5	-28,71249212	0,00610501	0,01221	-793,523654181	-1,56139012803
61	-28,059927449	0,00610501	0,013431	-776,973278906	-1,59464943472
61,5	-27,928986954	0,00610501	0,01221	-773,640150245	-1,60151977584
62	-27,276422283	0,00610501	0,013431	-756,96902466	-1,63679088528
62,5	-27,146016239	0,00610501	0,01221	-753,625689141	-1,64405223688
63	-26,428248546	0,00610501	0,00976801	-735,154228678	-1,68536063817
63,5	-26,297842502	0,00610501	0,00854701	-731,78581231	-1,69311836764
64	-25,710480853	0,00610501	0,00854701	-716,567397568	-1,7290767124
64,5	-25,514871787	0,00610501	0,00854701	-711,482414103	-1,74143446899
65	-24,862307116	0,00610501	0,00976801	-694,458931671	-1,78412278033
65,5	-24,731901072	0,00610501	0,00976801	-691,046153162	-1,79293379224
66	-24,079336401	0,00610501	0,010989	-673,914851433	-1,83851119673
66,5	-23,948395906	0,00610501	0,00732601	-670,466764816	-1,84796631991
