Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:14:35 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

65,5	21,861537108	0,00610501	0,021978	615,052556333	2,01446199555
66	21,404581503	0,00610501	0,017094	602,807154251	2,05538370151
66,5	21,078566393	0,00610501	0,017094	594,047186953	2,08569289984
67	20,556407766	0,00610501	0,017094	579,976926263	2,13629188317
67,5	20,295595678	0,00610501	0,013431	572,930884778	2,16256451331
68	19,773437051	0,00610501	0,013431	558,788834156	2,2172955583
68,5	19,512090512	0,00610501	0,00854701	551,693070553	2,24581396094
69	18,924728863	0,00610501	0,01221	535,704077706	2,31284407113
69,5	18,663916775	0,00610501	0,021978	528,58617547	2,34398865786
70	18,141758148	0,00610501	0,023199	514,303018867	2,40908560625
70,5	17,88094606	0,00610501	0,019536	507,152679913	2,44305127247
71	17,619599521	0,00610501	0,018315	499,977147725	2,47811326105
71,5	17,097975345	0,00610501	0,017094	485,624478304	2,55135409221
72	16,836628806	0,00610501	0,018315	478,418228382	2,5897842651
72,5	16,249267157	0,00610501	0,019536	462,186490616	2,68073607766
73	16,053658091	0,00610501	0,018315	456,769968878	2,71252508794
73,5	15,466296442	0,00610501	0,023199	440,473863687	2,81287972373
74	15,205484354	0,00610501	0,017094	433,222797941	2,85996029269
74,5	14,683325727	0,00610501	0,018315	418,678982355	2,95930785212
75	14,422513639	0,00610501	0,019536	411,401420125	3,01165708087
75,5	13,83515199	0,00610501	0,013431	394,981006608	3,1368596952
76	13,639008473	0,00610501	0,020757	389,488244027	3,18109729627
76,5	12,986443802	0,00610501	0,02442	371,181462469	3,33798997331
77	12,790834736	0,00610501	0,014652	365,684438329	3,38816714669
77,5	12,203473087	0,00610501	0,025641	349,152989743	3,5485876862
78	12,007864021	0,00610501	0,021978	343,639290495	3,60552484616
78,5	11,420502372	0,00610501	0,019536	327,059315938	3,78830364897
79	11,224893306	0,00610501	0,021978	321,529971216	3,85345103386
79,5	10,572328635	0,00610501	0,019536	303,056972642	4,08834018633
80	10,44138814	0,00610501	0,02442	299,345456966	4,13903057878
80,5	9,788823469	0,00610501	0,026862	280,825547744	4,41199175058
81	9,658417425	0,00610501	0,023199	277,120155393	4,47098479084
81,5	8,940649732	0,00610501	0,026862	256,700131885	4,82664341035
82	8,810243688	0,00610501	0,029304	252,985746489	4,8975091174
82,5	8,222882039	0,00610501	0,026862	236,239823415	5,2446703612
83	7,962069951	0,00732601	0,030525	228,795898953	5,41530685502
83,5	7,63552039	0,00732601	0,025641	219,469073858	5,64544233145
84	7,244302258	0,00732601	0,026862	208,285841499	5,94855603761
84,5	6,917752697	0,00976801	0,029304	198,943745953	6,22789117628
85	6,39559407	0,00732601	0,028083	183,992264868	6,73397874031
85,5	6,134781982	0,00732601	0,030525	176,518375805	7,01909925439
86	5,612623355	0,013431	0,03663	161,544446234	7,66971585149
86,5	5,286073794	0,00732601	0,029304	152,173094853	8,14204377715
87	4,764449618	0,015873	0,03663	137,193344564	9,03105033222
87,5	4,503103079	0,014652	0,037851	129,683767828	9,55400988689
88	3,980944452	0,014652	0,035409	114,672046288	10,8047256512
88,5	3,720132364	0,021978	0,041514	107,170223564	11,5610470782
89	3,197973737	0,021978	0,045177	92,1446882204	13,446244422
89,5	2,871958627	0,029304	0,047619	82,7593806628	14,9711125201
90	2,415003022	0,035409	0,0634921	69,6001229882	17,8016926811
90,5	2,088987912	0,043956	0,0708181	60,2088919493	20,5783557858
91	1,566829285	0,0818071	0,129426	45,1635925326	27,4336015034
91,5	1,305482746	0,438339	1,37973	37,631756404	32,9243202655
92	0,78385857	2,43834	5	22,5967038597	54,8310057827
92,5	0,522512031	5	5	15,062990622	82,2545821802
93	0,000353403999995	5	5	0,0101880810572	121612,695565
